OrderID,CustomerID,ProductID,OrderDate,Quantity,Discount,PaymentMethod,FirstName,LastName,Gender,Age,City,Province,SignupDate,ProductName,Category,UnitCost,UnitPrice,Revenue,Cost,Profit,ProfitMargin
O00126,C0959,P044,2025-06-25,1,0.0,Cash on Delivery,Nandi,Smith,Female,52,Tzaneen,Limpopo,2024-03-17,Watch,Fashion,4316.77,5630.8,5630.8,4316.77,1314.0299999999997,23.336470838957162
O00127,C0417,P016,2026-04-16,1,0.15,Card,Nandi,Mthembu,Female,37,Cape Town,Western Cape,2023-06-21,Mouse,Electronics,1950.08,3494.61,2970.4185,1950.08,1020.3385000000003,34.3499914237674
O00128,C0588,P030,2026-05-12,1,0.0,PayFast,Noah,Pillay,Male,47,Pretoria,Gauteng,2025-05-07,Microwave,Home & Kitchen,2034.18,3636.93,3636.93,2034.18,1602.7499999999998,44.06876129042901
O00129,C0702,P055,2024-01-13,2,0.1,Card,James,Patel,Female,31,Cape Town,Western Cape,2023-11-09,Electric Shaver,Beauty,2688.61,4149.98,7469.963999999999,5377.22,2092.743999999999,28.015449605915087
O00130,C0948,P062,2025-09-06,3,0.0,Card,Emma,Molefe,Male,24,Pietermaritzburg,KwaZulu-Natal,2023-01-30,Dumbbell Set,Sports,3641.61,6010.08,18030.239999999998,10924.83,7105.409999999998,39.408294065969166
O00131,C0249,P066,2025-06-16,2,0.05,PayFast,Amara,Khumalo,Male,70,Centurion,Gauteng,2024-05-29,Fitness Tracker,Sports,214.11,285.83,543.077,428.22,114.85699999999997,21.149302953356518
O00132,C0740,P006,2024-11-22,1,0.1,Cash on Delivery,Emma,Govender,Female,40,Stellenbosch,Western Cape,2025-04-01,Headphones,Electronics,2971.89,5204.6,4684.14,2971.89,1712.2500000000005,36.5542020520309
O00133,C0512,P016,2024-07-11,4,0.0,PayFast,Liam,Govender,Female,65,Polokwane,Limpopo,2023-12-10,Mouse,Electronics,1950.08,3494.61,13978.44,7800.32,6178.120000000001,44.19749271020228
O00134,C0265,P024,2025-03-30,2,0.0,Card,Aiden,Patel,Male,67,Johannesburg,Gauteng,2023-12-20,Coffee Maker,Home & Kitchen,844.07,1304.29,2608.58,1688.14,920.4399999999998,35.28509763932867
O00135,C0777,P036,2026-06-30,4,0.0,Card,Leah,Peters,Female,29,George,Western Cape,2024-01-06,Jeans,Fashion,2233.52,3376.27,13505.08,8934.08,4571.0,33.846522938035164
O00136,C0540,P065,2025-03-15,3,0.1,EFT,Aiden,Smith,Female,69,Rustenburg,North West,2023-06-30,Fitness Tracker,Sports,2628.09,4743.41,12807.207,7884.27,4922.937,38.4388024648934
O00137,C0639,P009,2025-09-13,1,0.05,Card,Emma,Govender,Female,59,Centurion,Gauteng,2024-12-07,Tablet,Electronics,3861.16,5127.41,4871.0395,3861.16,1009.8795,20.732320072543036
O00138,C0328,P028,2026-01-30,2,0.25,Card,Emma,Nkosi,Female,40,Pretoria,Gauteng,2024-12-07,Cookware Set,Home & Kitchen,509.63,659.33,988.9950000000001,1019.26,-30.264999999999873,-3.0601772506433167
O00139,C0480,P069,2025-04-25,1,0.1,PayFast,Zanele,Dlamini,Male,24,Johannesburg,Gauteng,2023-08-23,Business Book,Books,3170.77,4211.81,3790.6290000000004,3170.77,619.8590000000004,16.352404838352694
O00140,C0603,P065,2026-07-16,3,0.05,EFT,Sofia,Peters,Male,39,Durban,KwaZulu-Natal,2024-08-20,Fitness Tracker,Sports,2628.09,4743.41,13518.718499999999,7884.27,5634.448499999999,41.6788654930569
O00141,C0403,P024,2026-07-11,1,0.2,Card,Sipho,Naidoo,Male,54,Centurion,Gauteng,2023-03-20,Coffee Maker,Home & Kitchen,844.07,1304.29,1043.432,844.07,199.36199999999997,19.106372049160843
O00142,C0188,P046,2024-12-27,5,0.05,EFT,Thando,Pillay,Male,68,Gqeberha,Eastern Cape,2023-02-21,Skincare Set,Beauty,408.03,622.57,2957.2075,2040.1499999999999,917.0575000000001,31.010928384294985
O00143,C0959,P053,2025-08-25,1,0.25,Card,Nandi,Smith,Female,52,Tzaneen,Limpopo,2024-03-17,Shampoo,Beauty,3322.19,4431.69,3323.7675,3322.19,1.5774999999998727,0.047461201783815285
O00144,C0504,P015,2025-02-20,2,0.05,Card,Noah,Jacobs,Female,32,Rustenburg,North West,2025-05-28,Mouse,Electronics,4155.99,5884.18,11179.942000000001,8311.98,2867.9620000000014,25.652744889016425
O00145,C0725,P037,2025-02-02,2,0.0,Card,Amara,Molefe,Male,46,Secunda,Mpumalanga,2023-01-07,T-Shirt,Fashion,3806.02,6540.88,13081.76,7612.04,5469.72,41.81180513936963
O00146,C0412,P015,2024-03-05,1,0.05,Cash on Delivery,Lucas,Khumalo,Female,53,Pretoria,Gauteng,2023-03-31,Mouse,Electronics,4155.99,5884.18,5589.9710000000005,4155.99,1433.9810000000007,25.652744889016425
O00147,C0353,P057,2025-11-23,1,0.05,PayFast,Amara,Ndlovu,Male,61,Stellenbosch,Western Cape,2023-12-02,Running Shoes,Sports,1419.4,2228.97,2117.5215,1419.4,698.1214999999997,32.968803386411885
O00148,C0405,P055,2025-08-30,1,0.0,PayFast,Oliver,Jacobs,Female,21,Secunda,Mpumalanga,2025-01-11,Electric Shaver,Beauty,2688.61,4149.98,4149.98,2688.61,1461.3699999999994,35.21390464532358
O00149,C0411,P061,2024-03-29,4,0.05,Card,Sipho,Ndlovu,Female,66,Durban,KwaZulu-Natal,2023-01-06,Dumbbell Set,Sports,240.52,317.71,1207.2979999999998,962.08,245.21799999999973,20.31130673619933
O00150,C0533,P063,2025-01-27,2,0.05,EFT,Emma,Mokoena,Male,35,Centurion,Gauteng,2024-07-17,Football,Sports,2089.75,3462.4,6578.5599999999995,4179.5,2399.0599999999995,36.467859227551315
O00151,C0531,P011,2026-06-09,1,0.05,EFT,James,Molefe,Male,35,Gqeberha,Eastern Cape,2023-12-29,Smartwatch,Electronics,2569.01,4702.06,4466.957,2569.01,1897.9470000000001,42.488588987984436
O00152,C0494,P014,2024-12-13,2,0.15,Card,James,Govender,Male,52,Johannesburg,Gauteng,2024-06-07,Keyboard,Electronics,4216.01,6885.88,11705.996,8432.02,3273.9759999999987,27.9683676638878
O00153,C0128,P047,2024-08-15,5,0.0,EFT,Mia,Dlamini,Male,34,Soweto,Gauteng,2024-12-20,Hair Dryer,Beauty,3460.96,5671.39,28356.95,17304.8,11052.150000000001,38.97510134199906
O00154,C0494,P052,2025-08-19,1,0.15,Cash on Delivery,James,Govender,Male,52,Johannesburg,Gauteng,2024-06-07,Makeup Kit,Beauty,427.64,696.91,592.3734999999999,427.64,164.73349999999994,27.809059655774604
O00155,C0157,P036,2026-07-24,3,0.1,EFT,Layla,Khumalo,Female,58,Soweto,Gauteng,2025-05-22,Jeans,Fashion,2233.52,3376.27,9115.929,6700.5599999999995,2415.3690000000006,26.49613659781686
O00156,C0116,P052,2024-12-16,1,0.1,PayFast,Sipho,Dlamini,Male,36,Mthatha,Eastern Cape,2024-09-03,Makeup Kit,Beauty,427.64,696.91,627.2189999999999,427.64,199.57899999999995,31.819667452676015
O00157,C0931,P063,2026-01-08,2,0.0,EFT,Layla,Mokoena,Male,54,Soweto,Gauteng,2024-07-22,Football,Sports,2089.75,3462.4,6924.8,4179.5,2745.3,39.64446626617376
O00158,C0591,P016,2026-03-10,1,0.05,EFT,Emma,Smith,Female,40,Richards Bay,KwaZulu-Natal,2023-07-01,Mouse,Electronics,1950.08,3494.61,3319.8795,1950.08,1369.7995,41.260518642318196
O00159,C0637,P018,2024-12-11,1,0.1,PayFast,Mia,Smith,Female,64,East London,Eastern Cape,2024-01-02,Air Fryer,Home & Kitchen,770.75,997.66,897.894,770.75,127.144,14.160246086954587
O00160,C0401,P064,2026-02-16,2,0.25,Card,Noah,Molefe,Male,61,Welkom,Free State,2023-10-05,Football,Sports,3940.44,5277.72,7916.58,7880.88,35.69999999999982,0.45095230516207524
O00161,C0910,P042,2025-04-29,1,0.1,Card,Liam,Smith,Female,33,Richards Bay,KwaZulu-Natal,2024-07-10,Backpack,Fashion,1647.19,2732.86,2459.574,1647.19,812.384,33.02945957308054
O00162,C0617,P010,2025-12-10,2,0.05,EFT,Amara,Pillay,Male,61,Durban,KwaZulu-Natal,2023-11-26,Tablet,Electronics,2970.96,5317.84,10103.896,5941.92,4161.976000000001,41.19179373976138
O00163,C0773,P060,2025-12-11,1,0.1,EFT,Lucas,Govender,Female,43,Welkom,Free State,2024-05-17,Yoga Mat,Sports,299.44,515.84,464.25600000000003,299.44,164.81600000000003,35.50110283981252
O00164,C0371,P034,2025-09-26,2,0.15,EFT,Nandi,Jacobs,Female,21,Pretoria,Gauteng,2024-10-03,Jacket,Fashion,4075.55,6499.62,11049.354,8151.1,2898.253999999999,26.230076437047806
O00165,C0958,P003,2024-05-29,4,0.0,Card,Zanele,Dlamini,Female,31,Pretoria,Gauteng,2024-05-08,Laptop,Electronics,1026.4,1457.47,5829.88,4105.6,1724.2799999999997,29.57659505856038
O00166,C0822,P016,2026-04-26,1,0.0,Card,Zanele,Govender,Male,18,Secunda,Mpumalanga,2023-05-03,Mouse,Electronics,1950.08,3494.61,3494.61,1950.08,1544.5300000000002,44.19749271020228
O00167,C0854,P059,2025-03-13,1,0.0,EFT,Thando,Govender,Female,29,Bloemfontein,Free State,2025-01-10,Yoga Mat,Sports,4481.46,5701.43,5701.43,4481.46,1219.9700000000003,21.39761428273258
O00168,C0160,P039,2024-10-09,3,0.0,Card,Lucas,Patel,Female,19,Gqeberha,Eastern Cape,2024-03-30,Dress,Fashion,64.72,117.95,353.85,194.16,159.69000000000003,45.12929207291226
O00169,C0269,P040,2024-03-12,2,0.05,Card,Sipho,Jacobs,Female,70,Johannesburg,Gauteng,2023-11-20,Dress,Fashion,3690.0,5679.79,10791.600999999999,7380.0,3411.6009999999987,31.613483485907228
O00170,C0285,P063,2025-11-09,2,0.1,EFT,Mia,Dlamini,Female,60,Thohoyandou,Limpopo,2023-06-26,Football,Sports,2089.75,3462.4,6232.320000000001,4179.5,2052.8200000000006,32.938295851304176
O00171,C0269,P061,2026-01-12,2,0.0,Card,Sipho,Jacobs,Female,70,Johannesburg,Gauteng,2023-11-20,Dumbbell Set,Sports,240.52,317.71,635.42,481.04,154.37999999999994,24.295741399389374
O00172,C0857,P034,2024-01-30,2,0.25,EFT,Zanele,Mokoena,Female,51,Johannesburg,Gauteng,2024-10-11,Jacket,Fashion,4075.55,6499.62,9749.43,8151.1,1598.33,16.394086628654186
O00173,C0031,P046,2025-09-07,3,0.0,Card,Noah,Peters,Female,22,Gqeberha,Eastern Cape,2023-03-11,Skincare Set,Beauty,408.03,622.57,1867.71,1224.09,643.6200000000001,34.46038196508024
O00174,C0074,P076,2024-11-28,1,0.15,Card,Mia,Ndlovu,Male,50,George,Western Cape,2024-04-21,Cookbook,Books,3629.82,5465.52,4645.692,3629.82,1015.8719999999998,21.8669683655309
O00175,C0274,P075,2025-12-20,1,0.15,Card,Sipho,Nkosi,Male,23,Pietermaritzburg,KwaZulu-Natal,2024-07-12,Cookbook,Books,3606.33,4985.19,4237.411499999999,3606.33,631.0814999999993,14.893089802583473
O00176,C0191,P013,2024-09-24,1,0.25,Card,Layla,Mthembu,Male,25,Polokwane,Limpopo,2023-05-14,Keyboard,Electronics,1177.34,1801.53,1351.1475,1177.34,173.80750000000012,12.863695488464444
O00177,C0234,P008,2026-01-21,2,0.0,EFT,Mia,Dlamini,Female,63,Stellenbosch,Western Cape,2023-03-05,Monitor,Electronics,3200.93,4231.59,8463.18,6401.86,2061.3200000000006,24.35632941754755
O00178,C0803,P076,2025-05-18,1,0.1,PayFast,Sipho,Ndlovu,Male,62,Pretoria,Gauteng,2023-12-19,Cookbook,Books,3629.82,5465.52,4918.968000000001,3629.82,1289.1480000000006,26.207692345223638
O00179,C0551,P015,2026-06-26,1,0.0,Card,Sofia,Dlamini,Female,27,Stellenbosch,Western Cape,2024-10-16,Mouse,Electronics,4155.99,5884.18,5884.18,4155.99,1728.1900000000005,29.370107644565607
O00180,C0005,P059,2024-08-05,2,0.05,EFT,Nandi,Nkosi,Female,27,Polokwane,Limpopo,2024-12-15,Yoga Mat,Sports,4481.46,5701.43,10832.717,8962.92,1869.7970000000005,17.260646613402717
O00181,C0434,P054,2025-04-03,1,0.1,EFT,Sipho,Khumalo,Male,25,Upington,Northern Cape,2023-04-18,Shampoo,Beauty,909.26,1529.23,1376.307,909.26,467.047,33.93479797748613
O00182,C0409,P041,2024-07-02,1,0.05,EFT,Aiden,Patel,Male,23,Emalahleni,Mpumalanga,2025-03-28,Backpack,Fashion,2574.24,4662.01,4428.9095,2574.24,1854.6695,41.87643707779534
O00183,C0105,P063,2026-06-19,1,0.1,Card,Layla,Govender,Female,47,Soweto,Gauteng,2024-09-22,Football,Sports,2089.75,3462.4,3116.1600000000003,2089.75,1026.4100000000003,32.938295851304176
O00184,C0660,P065,2026-05-22,3,0.1,Card,Mia,Ndlovu,Male,49,Rustenburg,North West,2025-03-01,Fitness Tracker,Sports,2628.09,4743.41,12807.207,7884.27,4922.937,38.4388024648934
O00185,C0697,P039,2025-01-03,1,0.05,EFT,Oliver,Nkosi,Male,36,Mbombela,Mpumalanga,2024-12-18,Dress,Fashion,64.72,117.95,112.0525,64.72,47.332499999999996,42.241360076749736
O00186,C0715,P010,2025-12-30,3,0.05,Card,Mason,Nkosi,Female,32,Centurion,Gauteng,2024-10-31,Tablet,Electronics,2970.96,5317.84,15155.844,8912.880000000001,6242.963999999998,41.191793739761366
O00187,C0719,P007,2026-04-15,1,0.05,PayFast,Aiden,Govender,Female,32,Emalahleni,Mpumalanga,2023-02-11,Monitor,Electronics,4279.68,6988.07,6638.666499999999,4279.68,2358.986499999999,35.53404136207172
O00188,C0001,P012,2025-10-12,2,0.05,EFT,Themba,Pillay,Male,26,Gqeberha,Eastern Cape,2025-01-29,Smartwatch,Electronics,4037.21,6731.61,12790.059,8074.42,4715.638999999999,36.8695640887974
O00189,C0950,P035,2025-09-21,1,0.15,EFT,James,Patel,Male,66,Umhlanga,KwaZulu-Natal,2025-04-17,Jeans,Fashion,2343.45,4250.89,3613.2565,2343.45,1269.8065000000001,35.14299358487282
O00190,C0816,P027,2024-12-16,1,0.0,PayFast,Zanele,Peters,Male,25,Welkom,Free State,2025-04-16,Cookware Set,Home & Kitchen,4111.11,6903.54,6903.54,4111.11,2792.4300000000003,40.449247777227335
O00191,C0906,P065,2024-06-02,3,0.05,EFT,Lucas,Khumalo,Female,20,Secunda,Mpumalanga,2024-09-18,Fitness Tracker,Sports,2628.09,4743.41,13518.718499999999,7884.27,5634.448499999999,41.6788654930569
O00192,C0016,P026,2026-06-03,1,0.0,EFT,Layla,Jacobs,Female,65,Pretoria,Gauteng,2025-02-01,Vacuum Cleaner,Home & Kitchen,1021.82,1671.7,1671.7,1021.82,649.88,38.87539630316444
O00193,C0934,P071,2026-06-05,1,0.0,Cash on Delivery,Thando,Patel,Male,35,Soweto,Gauteng,2024-12-23,Fiction Novel,Books,1417.65,2447.17,2447.17,1417.65,1029.52,42.06981942406943
O00194,C0813,P024,2025-12-11,2,0.0,PayFast,Sipho,Govender,Female,41,George,Western Cape,2024-03-06,Coffee Maker,Home & Kitchen,844.07,1304.29,2608.58,1688.14,920.4399999999998,35.28509763932867
O00195,C0839,P060,2025-04-01,1,0.1,PayFast,Layla,Patel,Female,70,Polokwane,Limpopo,2024-01-05,Yoga Mat,Sports,299.44,515.84,464.25600000000003,299.44,164.81600000000003,35.50110283981252
O00196,C0091,P056,2025-04-11,4,0.1,Card,Zanele,Patel,Male,47,Soweto,Gauteng,2024-11-15,Electric Shaver,Beauty,330.32,520.03,1872.108,1321.28,550.828,29.422875176004805
O00197,C0732,P026,2026-02-15,1,0.0,Card,James,Ndlovu,Female,48,East London,Eastern Cape,2023-03-29,Vacuum Cleaner,Home & Kitchen,1021.82,1671.7,1671.7,1021.82,649.88,38.87539630316444
O00198,C0958,P039,2026-06-03,3,0.05,PayFast,Zanele,Dlamini,Female,31,Pretoria,Gauteng,2024-05-08,Dress,Fashion,64.72,117.95,336.1575,194.16,141.99750000000003,42.24136007674974
O00199,C0665,P009,2026-05-28,2,0.15,Card,Layla,Peters,Female,63,Umhlanga,KwaZulu-Natal,2025-05-13,Tablet,Electronics,3861.16,5127.41,8716.597,7722.32,994.277,11.406710669312806
O00200,C0559,P037,2026-03-22,2,0.0,EFT,Lucas,Patel,Male,53,Pretoria,Gauteng,2024-01-20,T-Shirt,Fashion,3806.02,6540.88,13081.76,7612.04,5469.72,41.81180513936963
O00201,C0944,P052,2025-12-17,1,0.0,Card,Ethan,Mthembu,Male,28,Richards Bay,KwaZulu-Natal,2024-11-18,Makeup Kit,Beauty,427.64,696.91,696.91,427.64,269.27,38.63770070740842
O00202,C0450,P040,2024-05-20,2,0.05,Card,Lucas,Jacobs,Male,49,Mthatha,Eastern Cape,2024-10-22,Dress,Fashion,3690.0,5679.79,10791.600999999999,7380.0,3411.6009999999987,31.613483485907228
O00203,C0587,P005,2024-09-07,1,0.0,Card,Amara,Molefe,Male,29,Richards Bay,KwaZulu-Natal,2023-05-19,Headphones,Electronics,459.14,832.47,832.47,459.14,373.33000000000004,44.84606051869737
O00204,C0476,P036,2026-06-04,2,0.0,PayFast,Noah,Khumalo,Female,64,Mthatha,Eastern Cape,2023-06-19,Jeans,Fashion,2233.52,3376.27,6752.54,4467.04,2285.5,33.846522938035164
O00205,C0932,P063,2025-11-21,3,0.0,PayFast,Mason,Mthembu,Male,39,East London,Eastern Cape,2023-03-09,Football,Sports,2089.75,3462.4,10387.2,6269.25,4117.950000000001,39.64446626617376
O00206,C0074,P041,2024-01-17,2,0.15,PayFast,Mia,Ndlovu,Male,50,George,Western Cape,2024-04-21,Backpack,Fashion,2574.24,4662.01,7925.417,5148.48,2776.937000000001,35.03837085165362
O00207,C0496,P053,2024-06-15,3,0.1,PayFast,Mia,Smith,Male,37,Centurion,Gauteng,2023-04-29,Shampoo,Beauty,3322.19,4431.69,11965.563,9966.57,1998.9930000000004,16.706217668153187
O00208,C0673,P051,2026-01-02,4,0.1,Card,Layla,Peters,Male,65,Polokwane,Limpopo,2024-09-22,Makeup Kit,Beauty,2856.25,4186.0,15069.6,11425.0,3644.6000000000004,24.185114402505707
O00209,C0794,P015,2024-01-10,2,0.05,Card,Oliver,Pillay,Male,43,Mthatha,Eastern Cape,2023-09-15,Mouse,Electronics,4155.99,5884.18,11179.942000000001,8311.98,2867.9620000000014,25.652744889016425
O00210,C0567,P075,2024-09-06,4,0.2,Card,Aisha,Molefe,Female,41,East London,Eastern Cape,2023-07-09,Cookbook,Books,3606.33,4985.19,15952.608,14425.32,1527.2880000000005,9.573907915244959
O00211,C0910,P012,2025-10-07,1,0.0,PayFast,Liam,Smith,Female,33,Richards Bay,KwaZulu-Natal,2024-07-10,Smartwatch,Electronics,4037.21,6731.61,6731.61,4037.21,2694.3999999999996,40.02608588435753
O00212,C0943,P043,2026-01-22,3,0.1,PayFast,James,Mthembu,Female,52,Welkom,Free State,2023-07-25,Watch,Fashion,1832.74,2986.2,8062.739999999999,5498.22,2564.5199999999986,31.807053185393535
O00213,C0063,P031,2025-12-25,4,0.0,Card,Sipho,Peters,Male,32,Centurion,Gauteng,2023-12-25,Sneakers,Fashion,712.4,1164.2,4656.8,2849.6,1807.2000000000003,38.80776498883354
O00214,C0402,P028,2024-11-25,4,0.05,Card,Thando,Mokoena,Male,55,Rustenburg,North West,2023-07-03,Cookware Set,Home & Kitchen,509.63,659.33,2505.454,2038.52,466.9340000000002,18.636702170544748
O00215,C0022,P076,2026-02-05,1,0.05,EFT,Lucas,Jacobs,Male,58,Mahikeng,North West,2024-05-27,Cookbook,Books,3629.82,5465.52,5192.244000000001,3629.82,1562.4240000000004,30.091498011264502
O00216,C0332,P015,2024-12-10,1,0.05,EFT,Ethan,Smith,Male,33,George,Western Cape,2023-05-21,Mouse,Electronics,4155.99,5884.18,5589.9710000000005,4155.99,1433.9810000000007,25.652744889016425
O00217,C0527,P036,2025-03-18,3,0.2,Card,Sofia,Smith,Female,70,Mthatha,Eastern Cape,2023-03-28,Jeans,Fashion,2233.52,3376.27,8103.048,6700.5599999999995,1402.4880000000003,17.308153672543966
O00218,C0910,P048,2026-02-28,3,0.0,PayFast,Liam,Smith,Female,33,Richards Bay,KwaZulu-Natal,2024-07-10,Hair Dryer,Beauty,835.95,1064.66,3193.9800000000005,2507.8500000000004,686.1300000000001,21.481975466346064
O00219,C0847,P078,2025-12-23,1,0.1,Cash on Delivery,Thando,Smith,Male,54,Richards Bay,KwaZulu-Natal,2025-04-25,Self Help Book,Books,3068.87,4433.11,3989.799,3068.87,920.9290000000001,23.082090100278236
O00220,C0117,P007,2026-05-05,2,0.1,Card,Liam,Patel,Male,35,Pretoria,Gauteng,2023-11-06,Monitor,Electronics,4279.68,6988.07,12578.526,8559.36,4019.1659999999993,31.95259921552016
O00221,C0091,P071,2025-12-29,1,0.1,Cash on Delivery,Zanele,Patel,Male,47,Soweto,Gauteng,2024-11-15,Fiction Novel,Books,1417.65,2447.17,2202.453,1417.65,784.8029999999999,35.63313269341048
O00222,C0575,P016,2025-10-22,2,0.0,Card,Zanele,Jacobs,Female,53,Johannesburg,Gauteng,2023-03-31,Mouse,Electronics,1950.08,3494.61,6989.22,3900.16,3089.0600000000004,44.19749271020228
O00223,C0520,P002,2024-06-03,4,0.05,PayFast,Nandi,Dlamini,Female,67,Centurion,Gauteng,2023-11-18,Smartphone,Electronics,512.39,777.59,2954.842,2049.56,905.2820000000002,30.63723881006159
O00224,C0263,P033,2025-04-29,1,0.2,Cash on Delivery,Layla,Jacobs,Male,42,Kimberley,Northern Cape,2024-06-22,Jacket,Fashion,1235.64,2063.56,1650.848,1235.64,415.20799999999986,25.151195022194646
O00225,C0903,P039,2025-01-11,1,0.15,PayFast,Sofia,Molefe,Male,47,Pietermaritzburg,KwaZulu-Natal,2024-04-09,Dress,Fashion,64.72,117.95,100.2575,64.72,35.537499999999994,35.446225968132055
O00226,C0927,P041,2024-12-18,3,0.1,Card,Zanele,Patel,Male,29,Soweto,Gauteng,2023-12-16,Backpack,Fashion,2574.24,4662.01,12587.427000000001,7722.719999999999,4864.707000000002,38.64735024878398
O00227,C0402,P005,2026-07-17,1,0.0,Cash on Delivery,Thando,Mokoena,Male,55,Rustenburg,North West,2023-07-03,Headphones,Electronics,459.14,832.47,832.47,459.14,373.33000000000004,44.84606051869737
O00228,C0893,P063,2025-05-24,2,0.05,PayFast,Aiden,Mokoena,Female,66,Pietermaritzburg,KwaZulu-Natal,2023-07-17,Football,Sports,2089.75,3462.4,6578.5599999999995,4179.5,2399.0599999999995,36.467859227551315
O00229,C0388,P055,2026-05-31,3,0.15,PayFast,Layla,Ndlovu,Male,52,Mbombela,Mpumalanga,2023-05-24,Electric Shaver,Beauty,2688.61,4149.98,10582.448999999999,8065.83,2516.618999999999,23.781064288615983
O00230,C0730,P034,2025-12-09,2,0.05,EFT,Mason,Mokoena,Male,34,Cape Town,Western Cape,2024-08-09,Jacket,Fashion,4075.55,6499.62,12349.277999999998,8151.1,4198.177999999998,33.99533154893751
O00231,C0476,P071,2026-04-01,2,0.05,Card,Noah,Khumalo,Female,64,Mthatha,Eastern Cape,2023-06-19,Fiction Novel,Books,1417.65,2447.17,4649.623,2835.3,1814.3229999999994,39.02086255165203
O00232,C0113,P007,2025-08-30,2,0.0,Card,Layla,Nkosi,Female,62,Paarl,Western Cape,2025-02-02,Monitor,Electronics,4279.68,6988.07,13976.14,8559.36,5416.779999999999,38.757339293968144
O00233,C0928,P018,2025-10-29,1,0.0,Card,Emma,Molefe,Female,69,Soweto,Gauteng,2024-11-19,Air Fryer,Home & Kitchen,770.75,997.66,997.66,770.75,226.90999999999997,22.744221478259124
O00234,C0459,P074,2025-08-21,1,0.0,EFT,Ethan,Govender,Male,31,Polokwane,Limpopo,2024-03-25,Data Science Book,Books,523.17,810.02,810.02,523.17,286.85,35.412705859114595
O00235,C0726,P017,2024-10-20,3,0.1,Cash on Delivery,Themba,Pillay,Male,29,Johannesburg,Gauteng,2024-06-10,Air Fryer,Home & Kitchen,3475.97,5019.45,13552.515,10427.91,3124.6049999999996,23.0555361864569
O00236,C0368,P041,2026-02-12,2,0.15,Card,Amara,Mthembu,Male,70,Polokwane,Limpopo,2023-05-24,Backpack,Fashion,2574.24,4662.01,7925.417,5148.48,2776.937000000001,35.03837085165362
O00237,C0019,P023,2025-01-29,2,0.15,Cash on Delivery,Mia,Jacobs,Female,53,Centurion,Gauteng,2024-09-02,Coffee Maker,Home & Kitchen,4182.21,6759.21,11490.657,8364.42,3126.236999999999,27.206773294164115
O00238,C0095,P026,2024-02-13,1,0.05,Card,Oliver,Ndlovu,Male,65,Emalahleni,Mpumalanga,2023-09-16,Vacuum Cleaner,Home & Kitchen,1021.82,1671.7,1588.115,1021.82,566.295,35.658311898067836
O00239,C0494,P049,2025-12-20,4,0.15,Card,James,Govender,Male,52,Johannesburg,Gauteng,2024-06-07,Perfume,Beauty,1759.53,2401.06,8163.603999999999,7038.12,1125.4839999999995,13.786606993675827
O00240,C0679,P003,2024-09-27,4,0.1,EFT,Noah,Khumalo,Female,53,Rustenburg,North West,2024-01-22,Laptop,Electronics,1026.4,1457.47,5246.892,4105.6,1141.2919999999995,21.751772287289302
O00241,C0336,P012,2026-06-28,5,0.0,Cash on Delivery,Oliver,Williams,Male,52,Johannesburg,Gauteng,2025-02-26,Smartwatch,Electronics,4037.21,6731.61,33658.049999999996,20186.05,13471.999999999996,40.02608588435753
O00242,C0687,P022,2026-07-06,1,0.1,EFT,Thando,Khumalo,Male,42,Pretoria,Gauteng,2023-02-10,Toaster,Home & Kitchen,2010.56,3106.38,2795.742,2010.56,785.1820000000002,28.08492342998747
